co,no,no2,o3,so2,pm2_5,pm10,nh3,datetime,lat,lon,aqi,id
554.09,18.11,56.89,0.19,5.42,8.84,13.69,2.15,2021-05-12 03:00:00,41.8798,-87.6285,2,3962
467.3,7.15,55.52,1.9,4.65,6.95,11.09,1.44,2021-05-12 04:00:00,41.8798,-87.6285,2,3963
357.15,0.85,40.78,13.05,3.67,4.3,7.62,0.98,2021-05-12 05:00:00,41.8798,-87.6285,2,3964
283.72,0.03,23.65,35.76,3.28,2.52,4.9,0.76,2021-05-12 06:00:00,41.8798,-87.6285,1,3965
270.37,0.02,20.22,43.99,2.98,2.08,4.34,0.77,2021-05-12 07:00:00,41.8798,-87.6285,1,3966
287.06,1.37,23.31,42.92,3.67,2.27,4.95,1.09,2021-05-12 08:00:00,41.8798,-87.6285,1,3967
257.02,2.93,14.4,55.79,5.84,1.6,3.61,0.81,2021-05-12 09:00:00,41.8798,-87.6285,1,3968
250.34,4.25,12.34,60.08,6.56,1.63,3.58,0.74,2021-05-12 10:00:00,41.8798,-87.6285,1,3969
243.66,4.3,10.37,65.8,6.32,1.63,3.47,0.63,2021-05-12 11:00:00,41.8798,-87.6285,1,3970
223.64,2.74,6.6,75.82,4.83,1.36,2.61,0.38,2021-05-12 12:00:00,41.8798,-87.6285,1,3971
216.96,2.12,5.23,81.54,4.23,1.38,2.44,0.31,2021-05-12 13:00:00,41.8798,-87.6285,2,3972
211.95,1.7,4.33,85.12,3.7,1.41,2.37,0.27,2021-05-12 14:00:00,41.8798,-87.6285,2,3973
208.62,1.55,4.11,87.26,3.61,1.43,2.32,0.29,2021-05-12 15:00:00,41.8798,-87.6285,2,3974
206.95,1.38,3.86,87.26,3.4,1.39,2.24,0.29,2021-05-12 16:00:00,41.8798,-87.6285,2,3975
205.28,1.2,3.64,85.12,2.95,1.21,1.99,0.27,2021-05-12 17:00:00,41.8798,-87.6285,2,3976
211.95,1.57,5.44,82.25,3.22,1.21,2.19,0.38,2021-05-12 18:00:00,41.8798,-87.6285,2,3977
223.64,1.79,8.23,77.96,3.52,1.28,2.55,0.53,2021-05-12 19:00:00,41.8798,-87.6285,1,3978
230.31,1.23,11.48,72.96,3.61,1.38,3.02,0.67,2021-05-12 20:00:00,41.8798,-87.6285,1,3979
250.34,0.25,17.65,63.66,3.13,2.03,4.62,0.94,2021-05-12 21:00:00,41.8798,-87.6285,1,3980
267.03,0.0,22.62,55.08,2.95,2.77,6.31,1.17,2021-05-12 22:00:00,41.8798,-87.6285,1,3981
287.06,0.01,27.42,47.92,3.19,3.36,7.67,1.41,2021-05-12 23:00:00,41.8798,-87.6285,1,3982
377.18,1.03,47.98,19.85,3.64,5.46,12.06,2.47,2021-05-13 00:00:00,41.8798,-87.6285,2,3983
500.68,12.74,61.69,0.64,5.48,8.4,17.42,3.86,2021-05-13 01:00:00,41.8798,-87.6285,2,3984
667.57,37.1,62.38,0.0,7.87,12.46,23.62,5.26,2021-05-13 02:00:00,41.8798,-87.6285,2,3985
827.79,57.22,63.75,0.0,9.18,16.33,29.7,5.95,2021-05-13 03:00:00,41.8798,-87.6285,2,3986
867.84,61.69,62.38,0.0,9.06,17.23,31.87,5.26,2021-05-13 04:00:00,41.8798,-87.6285,2,3987
867.84,61.69,58.95,0.0,8.35,17.25,31.76,4.24,2021-05-13 05:00:00,41.8798,-87.6285,2,3988
821.11,55.43,59.63,0.0,7.57,16.33,28.03,2.95,2021-05-13 06:00:00,41.8798,-87.6285,2,3989
781.06,50.96,60.32,0.02,7.21,16.01,25.94,2.31,2021-05-13 07:00:00,41.8798,-87.6285,2,3990
801.09,55.43,57.58,2.48,7.63,17.57,27.49,2.88,2021-05-13 08:00:00,41.8798,-87.6285,2,3991
847.82,67.95,53.47,8.94,9.42,19.77,30.05,3.96,2021-05-13 09:00:00,41.8798,-87.6285,2,3992
907.9,75.1,58.26,15.74,11.33,24.08,34.95,4.69,2021-05-13 10:00:00,41.8798,-87.6285,3,3993
947.95,69.74,71.97,27.18,13.35,33.54,45.01,4.18,2021-05-13 11:00:00,41.8798,-87.6285,4,3994
547.41,21.01,55.52,80.82,25.03,28.95,35.4,1.54,2021-05-13 12:00:00,41.8798,-87.6285,4,3995
453.95,11.29,42.16,115.87,23.6,29.64,34.86,0.82,2021-05-13 13:00:00,41.8798,-87.6285,4,3996
403.88,6.99,33.93,150.2,23.6,33.33,37.96,0.6,2021-05-13 14:00:00,41.8798,-87.6285,4,3997
307.08,3.1,16.79,157.36,14.54,22.37,25.07,0.78,2021-05-13 15:00:00,41.8798,-87.6285,3,3998
273.71,1.73,10.97,155.93,10.97,17.46,19.46,0.87,2021-05-13 16:00:00,41.8798,-87.6285,3,3999
260.35,1.19,9.77,157.36,10.13,16.03,17.87,0.89,2021-05-13 17:00:00,41.8798,-87.6285,3,4000
293.73,1.69,18.34,147.34,8.7,17.37,19.93,1.11,2021-05-13 18:00:00,41.8798,-87.6285,3,4001
333.79,2.1,29.13,127.32,7.75,17.65,21.04,1.41,2021-05-13 19:00:00,41.8798,-87.6285,3,4002
370.5,1.57,40.44,100.14,8.11,16.5,20.86,1.77,2021-05-13 20:00:00,41.8798,-87.6285,2,4003
467.3,0.49,66.49,49.35,7.33,17.2,24.47,2.6,2021-05-13 21:00:00,41.8798,-87.6285,2,4004
527.38,1.38,80.2,13.59,6.26,17.09,26.39,3.1,2021-05-13 22:00:00,41.8798,-87.6285,2,4005
540.73,8.49,76.77,1.72,5.84,16.81,26.71,3.36,2021-05-13 23:00:00,41.8798,-87.6285,2,4006
554.09,18.55,69.92,0.21,5.72,15.9,25.45,3.36,2021-05-14 00:00:00,41.8798,-87.6285,2,4007
600.82,30.4,69.23,0.01,4.95,16.14,24.65,3.14,2021-05-14 01:00:00,41.8798,-87.6285,2,4008
680.92,38.45,71.97,0.0,4.11,18.44,26.14,2.91,2021-05-14 02:00:00,41.8798,-87.6285,2,4009
667.57,25.93,67.86,0.01,3.87,19.17,25.34,2.53,2021-05-14 03:00:00,41.8798,-87.6285,2,4010
554.09,10.17,55.52,0.32,3.1,16.17,21.15,2.03,2021-05-14 04:00:00,41.8798,-87.6285,2,4011
413.9,2.01,41.13,5.45,2.98,12.11,16.1,1.58,2021-05-14 05:00:00,41.8798,-87.6285,2,4012
343.8,0.28,32.56,15.56,3.49,9.38,12.42,1.52,2021-05-14 06:00:00,41.8798,-87.6285,1,4013
350.48,0.99,34.27,8.49,3.82,8.65,11.48,2.09,2021-05-14 07:00:00,41.8798,-87.6285,1,4014
393.87,8.16,34.27,7.24,4.47,9.08,12.43,3.26,2021-05-14 08:00:00,41.8798,-87.6285,1,4015
440.6,16.54,36.33,18.95,6.32,9.57,13.47,3.96,2021-05-14 09:00:00,41.8798,-87.6285,1,4016
494.0,24.14,40.44,28.61,8.82,11.04,15.78,4.37,2021-05-14 10:00:00,41.8798,-87.6285,2,4017
527.38,27.27,45.24,40.05,12.52,14.34,19.78,4.37,2021-05-14 11:00:00,41.8798,-87.6285,2,4018
400.54,12.07,38.04,81.54,16.45,16.43,20.35,2.6,2021-05-14 12:00:00,41.8798,-87.6285,2,4019
363.83,7.38,34.27,103.0,17.41,20.53,24.2,1.69,2021-05-14 13:00:00,41.8798,-87.6285,3,4020
327.11,4.08,27.42,117.3,14.54,20.94,24.26,1.22,2021-05-14 14:00:00,41.8798,-87.6285,3,4021
330.45,2.63,24.33,125.89,9.06,22.11,25.65,1.14,2021-05-14 15:00:00,41.8798,-87.6285,3,4022
320.44,1.96,21.25,131.61,6.38,20.15,23.68,1.2,2021-05-14 16:00:00,41.8798,-87.6285,3,4023
293.73,1.37,17.99,125.89,5.25,14.4,17.51,1.2,2021-05-14 17:00:00,41.8798,-87.6285,3,4024
300.41,1.36,22.96,108.72,4.59,12.47,15.64,1.2,2021-05-14 18:00:00,41.8798,-87.6285,2,4025
330.45,1.37,33.24,87.26,4.47,12.34,15.97,1.44,2021-05-14 19:00:00,41.8798,-87.6285,2,4026
370.5,0.94,45.24,62.94,4.83,12.96,17.34,1.71,2021-05-14 20:00:00,41.8798,-87.6285,2,4027
383.85,0.19,50.72,43.99,4.71,13.33,18.06,1.76,2021-05-14 21:00:00,41.8798,-87.6285,2,4028
407.22,0.07,58.95,29.33,4.53,13.65,18.57,1.88,2021-05-14 22:00:00,41.8798,-87.6285,2,4029
453.95,0.36,70.6,16.81,4.65,14.39,19.67,2.22,2021-05-14 23:00:00,41.8798,-87.6285,2,4030
487.33,0.4,75.4,14.66,6.26,15.24,20.11,2.19,2021-05-15 00:00:00,41.8798,-87.6285,2,4031
527.38,0.24,74.71,15.02,8.58,16.09,19.97,1.9,2021-05-15 01:00:00,41.8798,-87.6285,2,4032
514.03,0.09,61.01,17.7,7.75,14.35,17.37,1.68,2021-05-15 02:00:00,41.8798,-87.6285,2,4033
423.91,0.07,39.41,19.67,4.17,10.57,13.04,1.77,2021-05-15 03:00:00,41.8798,-87.6285,2,4034
347.14,0.11,26.73,19.13,2.21,7.78,10.01,1.81,2021-05-15 04:00:00,41.8798,-87.6285,1,4035
303.75,0.12,21.94,19.67,1.83,6.52,8.69,1.73,2021-05-15 05:00:00,41.8798,-87.6285,1,4036
287.06,0.13,21.42,19.31,1.97,6.12,8.3,1.69,2021-05-15 06:00:00,41.8798,-87.6285,1,4037
287.06,0.19,22.28,18.42,2.21,6.22,8.41,1.82,2021-05-15 07:00:00,41.8798,-87.6285,1,4038
317.1,1.65,26.73,14.31,2.35,7.06,9.73,2.34,2021-05-15 08:00:00,41.8798,-87.6285,1,4039
333.79,3.13,28.1,24.32,2.86,7.64,10.48,2.53,2021-05-15 09:00:00,41.8798,-87.6285,1,4040
357.15,5.03,29.82,32.54,3.52,8.17,11.3,2.63,2021-05-15 10:00:00,41.8798,-87.6285,1,4041
353.81,5.92,26.73,41.49,4.47,8.64,11.85,2.53,2021-05-15 11:00:00,41.8798,-87.6285,1,4042
293.73,3.13,19.54,70.1,6.44,9.52,11.69,1.52,2021-05-15 12:00:00,41.8798,-87.6285,1,4043
253.68,1.87,13.37,95.84,6.62,9.51,10.8,0.86,2021-05-15 13:00:00,41.8798,-87.6285,2,4044
243.66,1.45,10.2,107.29,5.66,9.34,10.27,0.59,2021-05-15 14:00:00,41.8798,-87.6285,2,4045
226.97,0.77,6.77,117.3,4.11,7.24,7.82,0.29,2021-05-15 15:00:00,41.8798,-87.6285,2,4046
223.64,0.57,6.77,118.73,3.93,6.24,6.79,0.24,2021-05-15 16:00:00,41.8798,-87.6285,2,4047
220.3,0.44,7.37,118.73,4.29,6.07,6.62,0.21,2021-05-15 17:00:00,41.8798,-87.6285,2,4048
240.33,0.62,13.2,108.72,5.19,7.21,8.15,0.42,2021-05-15 18:00:00,41.8798,-87.6285,2,4049
270.37,0.61,21.42,94.41,6.44,9.53,11.0,0.63,2021-05-15 19:00:00,41.8798,-87.6285,2,4050
297.07,0.28,27.42,82.97,7.87,12.22,14.11,0.67,2021-05-15 20:00:00,41.8798,-87.6285,2,4051
347.14,0.03,34.96,72.96,10.25,14.88,16.97,0.6,2021-05-15 21:00:00,41.8798,-87.6285,2,4052
400.54,0.0,43.18,61.51,12.28,16.98,19.49,0.74,2021-05-15 22:00:00,41.8798,-87.6285,2,4053
417.23,0.0,42.16,55.08,10.97,17.77,20.91,1.11,2021-05-15 23:00:00,41.8798,-87.6285,2,4054
363.83,0.0,31.19,54.36,5.96,16.35,19.76,1.46,2021-05-16 00:00:00,41.8798,-87.6285,2,4055
313.76,0.0,24.68,52.93,3.37,14.41,17.52,1.49,2021-05-16 01:00:00,41.8798,-87.6285,2,4056
287.06,0.0,21.76,50.78,2.74,13.06,15.86,1.39,2021-05-16 02:00:00,41.8798,-87.6285,2,4057
277.04,0.0,20.91,46.49,2.56,12.45,15.24,1.28,2021-05-16 03:00:00,41.8798,-87.6285,2,4058
277.04,0.01,21.59,37.91,2.27,12.6,15.57,1.09,2021-05-16 04:00:00,41.8798,-87.6285,2,4059
280.38,0.04,22.62,28.97,2.06,13.23,16.37,0.9,2021-05-16 05:00:00,41.8798,-87.6285,2,4060
283.72,0.13,23.99,20.56,2.09,13.88,17.17,0.8,2021-05-16 06:00:00,41.8798,-87.6285,2,4061
297.07,0.45,26.39,13.23,2.35,14.63,18.11,0.9,2021-05-16 07:00:00,41.8798,-87.6285,2,4062
347.14,5.76,29.82,7.87,2.71,15.85,20.21,1.46,2021-05-16 08:00:00,41.8798,-87.6285,2,4063
410.56,15.87,29.82,13.05,3.28,16.99,22.18,2.19,2021-05-16 09:00:00,41.8798,-87.6285,2,4064
467.3,24.36,30.16,18.95,3.82,17.91,23.92,2.88,2021-05-16 10:00:00,41.8798,-87.6285,2,4065
494.0,25.93,31.19,27.9,4.59,19.16,25.77,3.14,2021-05-16 11:00:00,41.8798,-87.6285,2,4066
280.38,3.8,15.94,110.15,9.06,14.28,16.94,0.91,2021-05-16 12:00:00,41.8798,-87.6285,2,4067
250.34,1.9,10.54,128.75,7.33,13.24,15.16,0.43,2021-05-16 13:00:00,41.8798,-87.6285,3,4068
247.0,1.43,9.34,135.9,6.86,14.15,15.91,0.28,2021-05-16 14:00:00,41.8798,-87.6285,3,4069
263.69,1.37,12.68,134.47,7.21,16.16,18.22,0.27,2021-05-16 15:00:00,41.8798,-87.6285,3,4070
280.38,1.09,15.94,133.04,7.15,17.46,19.86,0.28,2021-05-16 16:00:00,41.8798,-87.6285,3,4071
280.38,0.64,15.77,135.9,6.62,17.39,19.83,0.23,2021-05-16 17:00:00,41.8798,-87.6285,3,4072
293.73,0.49,18.85,133.04,5.54,17.47,20.09,0.31,2021-05-16 18:00:00,41.8798,-87.6285,3,4073
303.75,0.39,22.62,121.59,4.41,17.4,20.32,0.45,2021-05-16 19:00:00,41.8798,-87.6285,3,4074
303.75,0.16,23.65,113.01,3.58,17.35,20.54,0.52,2021-05-16 20:00:00,41.8798,-87.6285,2,4075
287.06,0.01,19.71,108.72,2.68,16.99,20.09,0.42,2021-05-16 21:00:00,41.8798,-87.6285,2,4076
277.04,0.0,17.48,104.43,2.12,16.76,19.59,0.38,2021-05-16 22:00:00,41.8798,-87.6285,2,4077
280.38,0.0,18.17,94.41,1.94,16.94,19.71,0.42,2021-05-16 23:00:00,41.8798,-87.6285,2,4078
280.38,0.0,19.02,84.4,1.97,17.39,19.89,0.41,2021-05-17 00:00:00,41.8798,-87.6285,2,4079
270.37,0.0,19.36,73.67,1.91,17.81,19.8,0.31,2021-05-17 01:00:00,41.8798,-87.6285,2,4080
273.71,0.0,21.42,61.51,2.06,17.97,19.86,0.36,2021-05-17 02:00:00,41.8798,-87.6285,2,4081
280.38,0.0,25.02,46.49,2.21,17.8,19.82,0.5,2021-05-17 03:00:00,41.8798,-87.6285,2,4082
287.06,0.02,28.45,31.47,2.33,17.16,19.34,0.58,2021-05-17 04:00:00,41.8798,-87.6285,2,4083
287.06,0.1,29.82,20.74,2.38,16.26,18.53,0.59,2021-05-17 05:00:00,41.8798,-87.6285,2,4084
287.06,0.28,30.5,13.77,2.47,15.26,17.58,0.59,2021-05-17 06:00:00,41.8798,-87.6285,2,4085
297.07,0.77,32.56,8.4,2.89,14.22,16.68,0.66,2021-05-17 07:00:00,41.8798,-87.6285,2,4086
337.12,3.52,38.39,5.54,3.99,13.58,16.68,0.97,2021-05-17 08:00:00,41.8798,-87.6285,2,4087
363.83,3.91,42.5,22.17,9.42,13.4,16.25,0.82,2021-05-17 09:00:00,41.8798,-87.6285,2,4088
377.18,6.2,40.78,31.47,12.28,13.5,16.12,0.73,2021-05-17 10:00:00,41.8798,-87.6285,2,4089
367.17,8.05,34.62,38.27,13.71,13.42,15.83,0.63,2021-05-17 11:00:00,41.8798,-87.6285,2,4090
297.07,3.86,23.31,67.23,15.02,11.08,12.55,0.11,2021-05-17 12:00:00,41.8798,-87.6285,2,4091
267.03,2.32,17.14,82.97,13.83,10.03,11.19,0.14,2021-05-17 13:00:00,41.8798,-87.6285,2,4092
250.34,1.63,13.37,92.98,12.88,10.34,11.35,0.11,2021-05-17 14:00:00,41.8798,-87.6285,2,4093
236.99,0.92,9.85,103.0,10.49,9.99,10.81,0.01,2021-05-17 15:00:00,41.8798,-87.6285,2,4094
230.31,0.59,8.05,108.72,8.46,8.59,9.29,0.0,2021-05-17 16:00:00,41.8798,-87.6285,2,4095
226.97,0.52,7.54,107.29,7.39,6.6,7.25,0.06,2021-05-17 17:00:00,41.8798,-87.6285,2,4096
233.65,0.92,9.6,101.57,6.32,5.54,6.41,0.28,2021-05-17 18:00:00,41.8798,-87.6285,2,4097
240.33,0.8,12.51,92.98,5.19,5.3,6.39,0.44,2021-05-17 19:00:00,41.8798,-87.6285,2,4098
247.0,0.31,14.4,85.83,4.23,5.18,6.5,0.55,2021-05-17 20:00:00,41.8798,-87.6285,2,4099
250.34,0.02,14.91,79.39,3.43,5.97,7.55,0.55,2021-05-17 21:00:00,41.8798,-87.6285,1,4100
257.02,0.0,15.77,73.67,3.07,7.43,9.19,0.54,2021-05-17 22:00:00,41.8798,-87.6285,1,4101
263.69,0.0,16.79,69.38,3.01,7.97,9.84,0.54,2021-05-17 23:00:00,41.8798,-87.6285,1,4102
263.69,0.0,16.45,67.23,3.4,7.84,9.47,0.47,2021-05-18 00:00:00,41.8798,-87.6285,1,4103
257.02,0.0,14.57,65.09,3.99,8.21,9.38,0.35,2021-05-18 01:00:00,41.8798,-87.6285,1,4104
253.68,0.0,13.2,60.8,4.29,9.15,10.12,0.31,2021-05-18 02:00:00,41.8798,-87.6285,1,4105
257.02,0.0,13.02,55.79,4.71,10.04,10.86,0.28,2021-05-18 03:00:00,41.8798,-87.6285,2,4106
260.35,0.0,13.54,51.5,4.95,10.45,11.18,0.22,2021-05-18 04:00:00,41.8798,-87.6285,2,4107
263.69,0.0,13.88,47.92,5.13,10.67,11.36,0.18,2021-05-18 05:00:00,41.8798,-87.6285,2,4108
263.69,0.0,13.88,45.78,5.31,10.82,11.58,0.16,2021-05-18 06:00:00,41.8798,-87.6285,2,4109
260.35,0.0,13.54,43.99,5.19,11.06,11.94,0.17,2021-05-18 07:00:00,41.8798,-87.6285,2,4110
263.69,0.1,15.08,41.13,4.95,11.74,12.9,0.27,2021-05-18 08:00:00,41.8798,-87.6285,2,4111
267.03,0.61,15.59,41.49,4.65,12.33,13.67,0.33,2021-05-18 09:00:00,41.8798,-87.6285,2,4112
273.71,1.27,16.62,43.63,5.72,12.79,14.31,0.38,2021-05-18 10:00:00,41.8798,-87.6285,2,4113
293.73,2.04,19.36,46.49,8.82,14.1,15.83,0.39,2021-05-18 11:00:00,41.8798,-87.6285,2,4114
297.07,1.2,20.74,52.93,12.4,14.92,16.63,0.25,2021-05-18 12:00:00,41.8798,-87.6285,2,4115
287.06,0.86,17.82,62.23,13.11,14.26,15.78,0.21,2021-05-18 13:00:00,41.8798,-87.6285,2,4116
283.72,1.01,16.28,62.94,12.4,13.28,14.67,0.31,2021-05-18 14:00:00,41.8798,-87.6285,2,4117
283.72,1.06,14.74,68.67,9.66,11.52,12.62,0.43,2021-05-18 15:00:00,41.8798,-87.6285,2,4118
283.72,0.87,15.08,77.25,7.33,10.47,11.41,0.53,2021-05-18 16:00:00,41.8798,-87.6285,2,4119
293.73,0.79,17.14,80.82,6.86,10.68,11.55,0.53,2021-05-18 17:00:00,41.8798,-87.6285,2,4120
307.08,1.12,19.54,85.12,7.15,11.02,11.9,0.52,2021-05-18 18:00:00,41.8798,-87.6285,2,4121
327.11,0.62,24.68,81.54,8.35,11.0,11.91,0.49,2021-05-18 19:00:00,41.8798,-87.6285,2,4122
340.46,0.25,28.45,75.1,9.06,10.57,11.52,0.44,2021-05-18 20:00:00,41.8798,-87.6285,2,4123
333.79,0.04,28.1,72.24,9.54,9.93,10.9,0.36,2021-05-18 21:00:00,41.8798,-87.6285,1,4124
327.11,0.0,26.39,71.53,10.13,9.35,10.35,0.33,2021-05-18 22:00:00,41.8798,-87.6285,1,4125
320.44,0.0,24.68,71.53,10.25,8.81,9.86,0.33,2021-05-18 23:00:00,41.8798,-87.6285,1,4126
310.42,0.0,22.28,70.81,9.06,8.52,9.67,0.36,2021-05-19 00:00:00,41.8798,-87.6285,1,4127
297.07,0.0,19.19,70.1,7.99,8.29,9.47,0.45,2021-05-19 01:00:00,41.8798,-87.6285,1,4128
287.06,0.0,16.97,67.95,7.21,8.16,9.44,0.55,2021-05-19 02:00:00,41.8798,-87.6285,1,4129
280.38,0.0,15.59,65.09,6.68,8.61,9.99,0.63,2021-05-19 03:00:00,41.8798,-87.6285,1,4130
277.04,0.0,14.57,60.08,6.02,9.6,11.1,0.66,2021-05-19 04:00:00,41.8798,-87.6285,1,4131
273.71,0.0,14.05,54.36,5.54,10.58,12.2,0.63,2021-05-19 05:00:00,41.8798,-87.6285,2,4132
270.37,0.0,13.88,49.35,5.31,10.97,12.57,0.57,2021-05-19 06:00:00,41.8798,-87.6285,2,4133
260.35,0.0,13.2,45.78,5.01,10.66,12.27,0.55,2021-05-19 07:00:00,41.8798,-87.6285,2,4134
257.02,0.06,14.05,43.63,4.47,9.84,11.55,0.65,2021-05-19 08:00:00,41.8798,-87.6285,1,4135
257.02,0.31,15.25,47.21,4.47,8.43,10.05,0.67,2021-05-19 09:00:00,41.8798,-87.6285,1,4136
253.68,0.73,14.74,52.21,4.65,7.35,8.84,0.67,2021-05-19 10:00:00,41.8798,-87.6285,1,4137
247.0,1.02,12.68,56.51,4.71,6.97,8.38,0.69,2021-05-19 11:00:00,41.8798,-87.6285,1,4138
240.33,0.78,10.97,57.22,4.53,6.46,7.69,0.67,2021-05-19 12:00:00,41.8798,-87.6285,1,4139
236.99,0.6,10.37,54.36,4.35,5.82,7.02,0.71,2021-05-19 13:00:00,41.8798,-87.6285,1,4140
236.99,0.54,10.11,53.64,4.23,5.46,6.59,0.75,2021-05-19 14:00:00,41.8798,-87.6285,1,4141
236.99,0.55,9.68,57.22,3.99,5.0,5.97,0.74,2021-05-19 15:00:00,41.8798,-87.6285,1,4142
236.99,0.55,9.68,60.8,3.87,4.73,5.63,0.69,2021-05-19 16:00:00,41.8798,-87.6285,1,4143
236.99,0.43,10.03,62.94,3.76,4.4,5.25,0.63,2021-05-19 17:00:00,41.8798,-87.6285,1,4144
250.34,0.38,13.2,60.08,3.73,4.28,5.23,0.73,2021-05-19 18:00:00,41.8798,-87.6285,1,4145
270.37,0.31,17.14,55.79,3.67,4.53,5.68,0.91,2021-05-19 19:00:00,41.8798,-87.6285,1,4146
277.04,0.11,18.34,52.93,3.73,5.15,6.55,1.05,2021-05-19 20:00:00,41.8798,-87.6285,1,4147
277.04,0.02,18.51,52.93,4.35,5.77,7.6,1.09,2021-05-19 21:00:00,41.8798,-87.6285,1,4148
277.04,0.0,19.36,50.07,5.66,6.43,8.52,1.06,2021-05-19 22:00:00,41.8798,-87.6285,1,4149
287.06,0.0,20.91,45.78,6.44,7.08,9.23,1.0,2021-05-19 23:00:00,41.8798,-87.6285,1,4150
297.07,0.0,21.59,41.84,6.2,7.34,9.34,0.9,2021-05-20 00:00:00,41.8798,-87.6285,1,4151
290.39,0.0,20.22,41.13,5.6,7.15,8.79,0.77,2021-05-20 01:00:00,41.8798,-87.6285,1,4152
280.38,0.0,17.82,42.2,4.95,6.88,8.32,0.7,2021-05-20 02:00:00,41.8798,-87.6285,1,4153
267.03,0.0,14.91,41.49,3.99,6.6,7.99,0.67,2021-05-20 03:00:00,41.8798,-87.6285,1,4154
260.35,0.0,13.37,40.05,3.79,6.53,7.86,0.6,2021-05-20 04:00:00,41.8798,-87.6285,1,4155
270.37,0.0,14.4,39.34,4.59,7.41,8.77,0.52,2021-05-20 05:00:00,41.8798,-87.6285,1,4156
290.39,0.0,17.48,39.34,5.72,8.69,10.13,0.53,2021-05-20 06:00:00,41.8798,-87.6285,1,4157
303.75,0.01,19.36,37.91,6.14,8.97,10.5,0.68,2021-05-20 07:00:00,41.8798,-87.6285,1,4158
310.42,0.15,21.25,34.69,5.84,9.04,10.88,1.03,2021-05-20 08:00:00,41.8798,-87.6285,1,4159
307.08,0.99,21.42,34.69,5.6,9.12,11.15,1.28,2021-05-20 09:00:00,41.8798,-87.6285,1,4160
300.41,2.21,19.88,39.34,5.54,9.24,11.46,1.43,2021-05-20 10:00:00,41.8798,-87.6285,1,4161
287.06,2.85,15.94,50.78,5.25,9.45,11.89,1.41,2021-05-20 11:00:00,41.8798,-87.6285,1,4162
257.02,1.06,12.85,62.23,4.41,8.38,10.8,1.11,2021-05-20 12:00:00,41.8798,-87.6285,1,4163
236.99,0.8,10.11,67.23,3.76,6.68,8.95,0.93,2021-05-20 13:00:00,41.8798,-87.6285,1,4164
233.65,0.82,9.43,68.67,3.43,6.02,8.11,0.96,2021-05-20 14:00:00,41.8798,-87.6285,1,4165
233.65,0.61,9.51,70.1,3.13,5.18,7.06,1.0,2021-05-20 15:00:00,41.8798,-87.6285,1,4166
233.65,0.4,9.85,71.53,2.92,3.82,5.54,0.95,2021-05-20 16:00:00,41.8798,-87.6285,1,4167
233.65,0.29,10.45,71.53,2.74,3.18,4.86,0.93,2021-05-20 17:00:00,41.8798,-87.6285,1,4168
243.66,0.23,13.54,67.23,2.86,2.91,4.63,1.06,2021-05-20 18:00:00,41.8798,-87.6285,1,4169
260.35,0.19,18.17,58.65,3.31,2.84,4.68,1.28,2021-05-20 19:00:00,41.8798,-87.6285,1,4170
267.03,0.09,19.71,53.64,3.82,2.89,4.93,1.47,2021-05-20 20:00:00,41.8798,-87.6285,1,4171
267.03,0.02,20.39,51.5,4.65,3.12,5.48,1.57,2021-05-20 21:00:00,41.8798,-87.6285,1,4172
270.37,0.0,21.25,49.35,5.19,3.44,6.05,1.62,2021-05-20 22:00:00,41.8798,-87.6285,1,4173
270.37,0.0,20.91,46.49,4.89,3.7,6.4,1.66,2021-05-20 23:00:00,41.8798,-87.6285,1,4174
263.69,0.0,19.02,45.42,4.47,3.72,6.21,1.52,2021-05-21 00:00:00,41.8798,-87.6285,1,4175
250.34,0.0,15.77,45.78,3.99,3.52,5.45,1.28,2021-05-21 01:00:00,41.8798,-87.6285,1,4176
243.66,0.0,13.88,45.42,3.7,3.48,5.09,1.17,2021-05-21 02:00:00,41.8798,-87.6285,1,4177
236.99,0.0,12.51,43.99,3.34,3.47,4.99,1.09,2021-05-21 03:00:00,41.8798,-87.6285,1,4178
226.97,0.0,10.8,44.7,2.77,3.38,4.89,1.0,2021-05-21 04:00:00,41.8798,-87.6285,1,4179
216.96,0.0,10.11,45.78,2.71,3.41,4.96,0.93,2021-05-21 05:00:00,41.8798,-87.6285,1,4180
216.96,0.0,10.37,47.21,3.19,3.85,5.5,0.85,2021-05-21 06:00:00,41.8798,-87.6285,1,4181
220.3,0.0,11.31,47.21,3.7,4.43,6.29,0.86,2021-05-21 07:00:00,41.8798,-87.6285,1,4182
240.33,0.1,15.77,43.27,4.17,4.97,7.33,1.12,2021-05-21 08:00:00,41.8798,-87.6285,1,4183
263.69,0.7,20.39,40.77,4.65,5.32,8.12,1.44,2021-05-21 09:00:00,41.8798,-87.6285,1,4184
273.71,1.65,20.56,45.42,4.89,5.47,8.67,1.68,2021-05-21 10:00:00,41.8798,-87.6285,1,4185
263.69,2.63,16.11,60.08,4.83,5.63,9.23,1.71,2021-05-21 11:00:00,41.8798,-87.6285,1,4186
240.33,2.04,9.94,97.28,4.11,6.3,10.38,1.38,2021-05-21 12:00:00,41.8798,-87.6285,2,4187
226.97,1.2,7.88,115.87,3.82,6.99,11.36,1.16,2021-05-21 13:00:00,41.8798,-87.6285,2,4188
226.97,1.06,7.71,120.16,3.76,7.54,12.12,1.16,2021-05-21 14:00:00,41.8798,-87.6285,3,4189
